{}
Asset Acct,Item Number,Item Name,Buy,Sell,Inventory,Income Acct,Expense/COS Acct,Description,Use Desc. On Invoice,Custom List 1,Custom List 2,Custom List 3,Custom Field 1,Custom Field 2,Custom Field 3,Primary Supplier,Supplier Item Number,Tax Code When Bought,Buy Unit Measure,No. Items/Buy Unit,Reorder Quantity,Minimum Level,Selling Price,Sell Unit Measure,Tax Code When Sold,Sell Price Inclusive,Sales Tax Calc. Method,No. Items/Sell Unit,Quantity Break 1,Quantity Break 2,Quantity Break 3,Quantity Break 4,Quantity Break 5,"Price Level A, Qty Break 1","Price Level B, Qty Break 1","Price Level C, Qty Break 1","Price Level D, Qty Break 1","Price Level E, Qty Break 1","Price Level F, Qty Break 1","Price Level A, Qty Break 2","Price Level B, Qty Break 2","Price Level C, Qty Break 2","Price Level D, Qty Break 2","Price Level E, Qty Break 2","Price Level F, Qty Break 2","Price Level A, Qty Break 3","Price Level B, Qty Break 3","Price Level C, Qty Break 3","Price Level D, Qty Break 3","Price Level E, Qty Break 3","Price Level F, Qty Break 3","Price Level A, Qty Break 4","Price Level B, Qty Break 4","Price Level C, Qty Break 4","Price Level D, Qty Break 4","Price Level E, Qty Break 4","Price Level F, Qty Break 4","Price Level A, Qty Break 5","Price Level B, Qty Break 5","Price Level C, Qty Break 5","Price Level D, Qty Break 5","Price Level E, Qty Break 5","Price Level F, Qty Break 5",Inactive Item,Standard Cost,Default Ship/Sell Location,Default Recvd/Auto Location
11305,LSV2-10-2NCRP-M,2/2 N.C. Cartridge with O'ride,B,S,I,41110,51110,,X,,,,,,,Hydraulic Equipment Pty Ltd,,GST,,,0,,$150.00,,GST,,0,1,0,0,0,0,0,150,97,34.82,97,34.82,97,34.82,97,34.82,97,34.82,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$150.00,,
,WARRANTY WORK,WARRANTY WORK,B,S,,41110,51110,,,,,,,,,,,GST,,,0,,$48.10,,GST,,0,1,0,0,0,0,0,48.1,48.1,48.1,48.1,48.1,48.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,H4024D,-24 RYCO H4000 DIEHARD FRAS AR,B,S,,41110,51110,,,,,,,,,RYCO - DO NOT USE -USE Fluiconnecto Ryco Australia,H4024D - HOSE,GST,,,0,,$355.15,,GST,,0,,0,0,0,0,0,355.15,21.02,21.02,21.02,21.02,21.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$323.65,,
,16NR12UN CP500,INSERTS,B,S,,41110,51110,,,,,,,,,Seco Tools Australia Pty Ltd,16NR12UN CP500,GST,,,0,,$31.20,,GST,,0,1,0,0,0,0,0,31.2,43,43,43,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$31.20,,
,16ER12UN CP500,INSERTS,B,S,,41110,51110,,,,,,,,,Seco Tools Australia Pty Ltd,16ER12UN CP500,GST,,,0,,$0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$28.35,,
,13XMS19W CP500,INSERTS,B,S,,41110,51110,,,,,,,,,Seco Tools Australia Pty Ltd,13XMS19W CP500,GST,,,0,,$0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,TPMR110304-F1 TP2501,INSERTS,B,S,,41110,51110,,,,,,,,,Seco Tools Australia Pty Ltd,TPMR110304-F1 TP2501,GST,,,0,,$0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,TTMT14 1 2.00 ISO TT9030,INSERTS,B,S,,41110,51110,,,,,,,,,T A  Tools Pty Ltd (Taegutec),TTMT14 1 2.00 ISO TT9030,GST,,,0,,$0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,THD/PLUMB,THREAD TAPE -12MM X 6M ROLL,B,S,,41110,51110,,,,,,,,,Almar Industrial Supplies,THD/PLUMB,GST,,,0,,$0.84,,GST,,0,1,0,0,0,0,0,.84,.84,.84,.84,.84,.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$2.96,,
11305,S62-121212,-121212 JCM B/H JICM JICM TEE,B,S,I,41110,51110,,,,,,,,,RYCO - DO NOT USE -USE Fluiconnecto Ryco Australia,S62-121212,GST,,1,0,1,$56.80,,GST,,0,1,0,0,0,0,0,56.8,52.6,52.6,52.6,52.6,52.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$51.70,,
,RHR 165G 10B,Filter element,B,S,,41110,51110,,,,,,,,,,,GST,,,0,,$88.00,,GST,,0,1,0,0,0,0,0,88,88,88,88,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,PTFE TAPE PINK,THREAD TAPE PINK 12MM X 10M ,B,,,,51110,,,,,,,,,Allied Bearings & Seals (Nerang),PTFE TAPE PINK,GST,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$3.00,,
,LOCTITE GASKET CHISEL 510GM,LOCTITE CHISEL GASKET REMOVER ,B,,,,51110,,,,,,,,,Allied Bearings & Seals (Nerang),LOCTITE GASKET CHISEL 510GM,GST,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$48.50,,
,CTB305BK-500,Cable Ties 300mm Blk Pk 500 ,B,,,,55000,,,,,,,,,Allied Bearings & Seals (Nerang),CTB305BK-500,GST,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$52.50,,
,525.0/25.0 PP,525.0/25.0 PP,B,S,,41110,51110,,,,,,,,,Stauff Corporation Pty Ltd,1130029409,GST,,,25,,$6.30,,GST,,0,1,0,0,0,0,0,6.3,6.3,6.3,6.3,6.3,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$6.20,,
,SMK20-9/16 UNF-PEC6F,B-E-W3-9/16"-18 UNF COUPLING,B,S,,41110,51110,,,,,,,,,Stauff Corporation Pty Ltd,1210026062,GST,,,0,,$24.10,,GST,,0,1,0,0,0,0,0,24.1,4.2,4.2,4.2,4.2,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$24.10,,
,SMK20-G1/2-PC-C6F-B-C-W3,1/2"BSPP COUPLING SOFT SEAL,B,S,,41110,51110,,,,,,,,,Stauff Corporation Pty Ltd,1210026064,GST,,,0,,$42.65,,GST,,0,1,0,0,0,0,0,42.65,24.1,24.1,24.1,24.1,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$42.65,,
,X-SMK20-G1/4-PC-C6F,TEST COUPLING 1/4" -BSPP SOFT ,B,S,,41110,51110,,,,,,,,,Stauff Corporation Pty Ltd,1210026116,GST,,,0,,$25.45,,GST,,0,1,0,0,0,0,0,25.45,25.45,25.45,25.45,25.45,25.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$24.10,,
,16ER18UN CP500,16ER18UN CP500 INSERTS,B,S,,41110,51110,,,,,,,,,Seco Tools Australia Pty Ltd,16ER18UN CP500,GST,,,0,,$0.00,EA,GST,,0,1,0,0,0,0,0,0,76.8,76.8,76.8,76.8,76.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$28.35,,
,16ER1.75ISO CP500,16ER1.75ISO CP500 - INSERTS,B,S,,41110,51110,,,,,,,,,Seco Tools Australia Pty Ltd,16ER1.75ISO CP500,GST,,,0,,$0.00,EA,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$28.35,,
,RSB-32,RETAINING RING BSPP THREAD,B,S,,41110,51110,,,,,,,,,Hydraulink Australia Pty Ltd,RSB-32,GST,,,0,,$0.00,,GST,,0,1,0,0,0,0,0,0,33.61,33.61,33.61,33.61,33.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,SGL205,500WRL WESTERN RIGGER LARGE,B,,,,51110,,,,,,,,,Aitken Welding Supplies Pty Ltd,SGL205,GST,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$6.47,,
,CTB200-42781501 COMBIDISC,COMBIDISC VRH 50MM COARSE,B,,,,51110,,,,,,,,,Aitken Welding Supplies Pty Ltd,CTB200,GST,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$3.15,,
,CTB203-42781504 COMBIDISC,COMBIDISC VRH 50MM VERY FINE,B,,,,51110,,,,,,,,,Aitken Welding Supplies Pty Ltd,CTB203,GST,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$3.15,,
,CTB265-42770512 CDR 50,CDR 50 A 120G COMBIDISC,B,,,,51110,,,,,,,,,Aitken Welding Supplies Pty Ltd,CTB265,GST,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$1.70,,
,44401066,FAN GRINDER F 3005/6 A60,B,,,,51110,,,,,,,,,Aitken Welding Supplies Pty Ltd,44401066,GST,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$5.43,,
,SHP170- E PLUG BOX 200,EPYU PROPLUG BELL UNCORDED BOX,B,,,,62180,,,,,,,,,Aitken Welding Supplies Pty Ltd,SHP170- E PLUG BOX 200,GST,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$56.91,,
,BCB496-43305003 TBG 65/M14INOX,TBG 65/M14INOX 0.35 CUP BRUSH,B,,,,51110,,,,,,,,,Aitken Welding Supplies Pty Ltd,BCB496-43305003,GST,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$32.80,,
,47202533-CD-MINI-POLIFAN,CD-MINI-POLIFAN CDR-PFF 50 Z80,B,,,,51110,,,,,,,,,Aitken Welding Supplies Pty Ltd,47202533-CD-MINI-POLIFAN,GST,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$12.08,,
,47202534-CD-MINI-POLIFAN,CD-MINI-POLIFAN CDR-PFF 50Z120,B,,,,51110,,,,,,,,,Aitken Welding Supplies Pty Ltd,47202534-CD-MINI-POLIFAN,GST,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$12.33,,
,S20N-212116,-212116 JICM JICM NPTM TEE,B,S,,41110,51110,,,,,,,,,RYCO - DO NOT USE -USE Fluiconnecto Ryco Australia,S20N-212116,GST,,,0,,$126.95,,GST,,0,,0,0,0,0,0,126.95,21.45,21.45,21.45,21.45,21.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$122.65,,
,A50036M,MS50-2-111-R50-6AL0-567J MOTOR,B,S,,41110,55000,,,,,,,,,,,N-T,,,0,,$0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,N7-130,NBR 70 O/Ring,B,S,,41110,51110,,,,,,,,,AB Seals Brisbane South - DO NOT USE,,GST,,,0,,$0.46,,GST,,0,1,0,0,0,0,0,.46,.32,.32,.32,.32,.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.46,,
,N7-323,NBR 70 O/Ring,B,S,,41110,51110,,,,,,,,,AB Seals Brisbane South - DO NOT USE,,GST,,,0,,$0.90,,GST,,0,1,0,0,0,0,0,.9,1.4,1.4,1.4,1.4,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.90,,
,N7-343,NBR 70 O/Ring,B,S,,41110,51110,,,,,,,,,AB Seals Brisbane South - DO NOT USE,,GST,,,0,,$2.61,,GST,,0,1,0,0,0,0,0,2.61,1.32,1.32,1.32,1.32,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$2.61,,
,BU-013-N,BACKUP NBR90,B,S,,41110,51110,,,,,,,,,AB Seals Brisbane South - DO NOT USE,,GST,1,,0,,$0.47,1,GST,,0,1,0,0,0,0,0,.47,3.46,3.46,3.46,3.46,3.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.47,,
,BU-010-N,BACKUP NBR90,B,S,,41110,51110,,,,,,,,,AB Seals Brisbane South - DO NOT USE,,GST,1,,0,,$0.39,1,GST,,0,1,0,0,0,0,0,.39,.47,.47,.47,.47,.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.39,,
,BU-016-N,BACKUP NBR90,B,S,,41110,51110,,,,,,,,,AB Seals Brisbane South - DO NOT USE,,GST,1,,0,,$0.55,1,GST,,0,1,0,0,0,0,0,.55,.39,.39,.39,.39,.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.55,,
,BU-017-N,BACKUP NBR90,B,S,,41110,51110,,,,,,,,,AB Seals Brisbane South - DO NOT USE,,GST,1,,0,,$0.55,1,GST,,0,1,0,0,0,0,0,.55,.55,.55,.55,.55,.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.55,,
,BU-018N,BACKUP NBR90,B,S,,41110,51110,,,,,,,,,AB Seals Brisbane South - DO NOT USE,,GST,,,0,,$0.61,,GST,,0,1,0,0,0,0,0,.61,59.95,59.95,59.95,59.95,59.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.61,,
,BU-022-N,BACKUP NBR90,B,S,,41110,51110,,,,,,,,,AB Seals Brisbane South - DO NOT USE,,GST,,,0,,$0.88,,GST,,0,1,0,0,0,0,0,.88,.61,.61,.61,.61,.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.88,,
,BU-121-N,BACKUP NBR90,B,S,,41110,51110,,,,,,,,,AB Seals Brisbane South - DO NOT USE,,GST,,,0,,$0.61,,GST,,0,1,0,0,0,0,0,.61,.61,.61,.61,.61,.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.80,,
,BU-124-N,BACKUP NBR90,B,S,,41110,51110,,,,,,,,,AB Seals Brisbane South - DO NOT USE,,GST,,,0,,$0.95,,GST,,0,1,0,0,0,0,0,.95,.61,.61,.61,.61,.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.95,,
,BU-129-N,BACKUP NBR90,B,S,,41110,51110,,,,,,,,,AB Seals Brisbane South - DO NOT USE,,GST,,,0,,$1.39,,GST,,0,1,0,0,0,0,0,1.39,.95,.95,.95,.95,.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$1.39,,
,BU-132-N,BACKUP NBR90,B,S,,41110,51110,,,,,,,,,AB Seals Brisbane South - DO NOT USE,,GST,,,0,,$1.41,,GST,,0,1,0,0,0,0,0,1.41,1.39,1.39,1.39,1.39,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$1.41,,
,BU-214-N,BACKUP NBR90,B,S,,41110,51110,,,,,,,,,AB Seals Brisbane South - DO NOT USE,,GST,,,0,,$0.78,,GST,,0,1,0,0,0,0,0,.78,1.41,1.41,1.41,1.41,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.78,,
,BU-234-N,BACKUP NBR90,B,S,,41110,51110,,,,,,,,,AB Seals Brisbane South - DO NOT USE,,GST,,,0,,$2.71,,GST,,0,1,0,0,0,0,0,2.71,.78,.78,.78,.78,.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$2.71,,
,BU-235-N,BACKUP NBR90,B,S,,41110,51110,,,,,,,,,AB Seals Brisbane South - DO NOT USE,,GST,,,0,,$3.17,,GST,,0,1,0,0,0,0,0,3.17,2.71,2.71,2.71,2.71,2.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$3.17,,
,BU-239-N,BACKUP NBR90,B,S,,41110,51110,,,,,,,,,AB Seals Brisbane South - DO NOT USE,,GST,,,0,,$4.46,,GST,,0,1,0,0,0,0,0,4.46,3.17,3.17,3.17,3.17,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$4.46,,
,BU-248-N,BACKUP NBR90,B,S,,41110,51110,,,,,,,,,AB Seals Brisbane South - DO NOT USE,,GST,,,0,,$4.49,,GST,,0,1,0,0,0,0,0,4.49,4.46,4.46,4.46,4.46,4.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$4.99,,
,BLACK MAGIC S411 400ML,6700 0048 BLACK MAGIC S411 400,B,S,,41110,51110,,,,,,,,,FORCH AUSTRALIA PTY LTD,6700 0048,GST,,,0,,$19.06,,GST,,0,1,0,0,0,0,0,19.06,4.49,4.49,4.49,4.49,4.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$15.18,,
,BU-322-N,BACKUP NBR90,B,S,,41110,51110,,,,,,,,,AB Seals Brisbane South - DO NOT USE,,GST,,,0,,$1.82,,GST,,0,1,0,0,0,0,0,1.82,19.06,19.06,19.06,19.06,19.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$1.82,,
,BU-338-N,BACKUP NBR90,B,S,,41110,51110,,,,,,,,,AB Seals Brisbane South - DO NOT USE,,GST,,,0,,$3.48,,GST,,0,1,0,0,0,0,0,3.48,1.82,1.82,1.82,1.82,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$3.48,,
,BU-343-N,BACKUP NBR90,B,S,,41110,51110,,,,,,,,,AB Seals Brisbane South - DO NOT USE,,GST,,,0,,$4.46,,GST,,0,1,0,0,0,0,0,4.46,3.48,3.48,3.48,3.48,3.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$4.46,,
,BWM-232,BONDED WASHER,B,S,,41110,51110,,,,,,,,,AB Seals Brisbane South - DO NOT USE,,GST,,,0,,$1.67,,GST,,0,1,0,0,0,0,0,1.67,4.46,4.46,4.46,4.46,4.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$1.67,,
,BU348-N,BACKUP NBR90,B,S,,41110,51110,,,,,,,,,AB Seals Brisbane South - DO NOT USE,,GST,,,0,,$5.41,,GST,,0,1,0,0,0,0,0,5.41,1.67,1.67,1.67,1.67,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$5.41,,
,8207-00375,BSP RETAINING RING,B,S,,41110,51110,,,,,,,,,AB Seals Brisbane South - DO NOT USE,,GST,,,0,,$2.91,,GST,,0,1,0,0,0,0,0,2.91,5.41,5.41,5.41,5.41,5.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$2.91,,
,BWI-830,BONDED WASHER,B,S,,41110,51110,,,,,,,,,AB Seals Brisbane South - DO NOT USE,,GST,,,0,,$3.69,,GST,,0,1,0,0,0,0,0,3.69,2.91,2.91,2.91,2.91,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$3.69,,
,BWI-836,BONDED WASHER,B,S,,41110,51110,,,,,,,,,AB Seals Brisbane South - DO NOT USE,,GST,,,0,,$11.64,,GST,,0,1,0,0,0,0,0,11.64,3.69,3.69,3.69,3.69,3.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$11.64,,
,8207-00500,BSP RETAINING RING,B,S,,41110,51110,,,,,,,,,AB Seals Brisbane South - DO NOT USE,,GST,,,0,,$2.91,,GST,,0,1,0,0,0,0,0,2.91,11.64,11.64,11.64,11.64,11.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$2.91,,
,BU-015-N,BACKUP NBR90,B,S,,41110,51110,,,,,,,,,AB Seals Brisbane South - DO NOT USE,,GST,,,0,,$0.48,,GST,,0,1,0,0,0,0,0,.48,.05,.05,.05,.05,.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.48,,
,GLL352,300153 ACETYLENE SG 9.3M3,B,,,,61710,,,,,,,,,Aitken Welding Supplies Pty Ltd,GLL352,GST,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$267.49,,
,BWW137,43740017 RBU 20020 T/51  0.35,B,,,,61710,,,,,,,,,Aitken Welding Supplies Pty Ltd,BWW137,GST,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$36.26,,
,WTW532,ATC535624 ER5356 2.4MM TIG WIR,B,,,,61710,,,,,,,,,Aitken Welding Supplies Pty Ltd,WTW532,GST,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$15.00,,
,ABC875,75450368 BELT 75X2000 CZ 40G ,B,,,,51110,,,,,,,,,Aitken Welding Supplies Pty Ltd,ABC875,GST,,,25,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$21.00,,
,OIA301,STANDARD OXYTIPS CLEANERS 70MM,B,,,,51110,,,,,,,,,Aitken Welding Supplies Pty Ltd,OIA301,GST,,,25,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$5.31,,
,WTE224,TUNGSTEN 2.4MM ZIRCONIATED,B,,,,51110,,,,,,,,,Aitken Welding Supplies Pty Ltd,WTE224,GST,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$2.80,,
,EZU-032036-040,BEARING,B,S,,41110,51110,,,,,,,,,AB Seals Brisbane South - DO NOT USE,EZU-032036-040,GST,,,0,,$11.35,,GST,,0,1,0,0,0,0,0,11.35,5.3,5.3,5.3,5.3,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$11.35,,
11305,S97AK-07,"Plug, UN O Male Allen key head",B,S,I,41110,51110,,,,,,,,,RYCO - DO NOT USE -USE Fluiconnecto Ryco Australia,S97AK-07,GST,,1,0,5,$7.20,,GST,,0,1,0,0,0,0,0,7.2,0,5.9,6.96,5.9,6.96,5.9,6.96,5.9,6.96,5.9,6.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$6.96,,
11305,S97AK-09,"Plug, UN O Male Allen key head",B,S,I,41110,51110,,,,,,,,,RYCO - DO NOT USE -USE Fluiconnecto Ryco Australia,,GST,,1,0,5,$7.25,,GST,,0,1,0,0,0,0,0,7.25,0,0,5.9,0,0,5.9,0,0,5.9,0,0,5.9,0,0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
11305,S97AK-12,"Plug, UN O Male Allen key head",B,S,I,41110,51110,,,,,,,,,RYCO - DO NOT USE -USE Fluiconnecto Ryco Australia,S97AK-12,GST,,1,0,5,$9.05,,GST,,0,1,0,0,0,0,0,9.05,0,0,5.9,85.86,85.86,5.9,85.86,85.86,5.9,85.86,85.86,5.9,85.86,85.86,5.9,85.86,85.86,0,0,0,0,0,0,0,0,0,0,0,0,N,$8.71,,
11305,OT-180,180litre Steel Reservoir,B,S,I,41110,51110,,,,,,,,,,,GST,,1,0,0,$700.26,,GST,,0,1,0,0,0,0,0,700.26,700.26,700.26,700.26,700.26,700.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,GCF180,180litre reservoir gasket,B,S,,41110,51110,,,,,,,,,,,GST,,,0,,"$2,542.75",,GST,,0,1,0,0,0,0,0,2542.75,2542.75,2542.75,2542.75,2542.75,2542.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
11305,OTC-180 BLANK,180litre blank reservoir lid,B,S,I,41110,51110,,,,,,,,,,,GST,,1,0,0,$700.26,,GST,,0,1,0,0,0,0,0,700.26,700.26,700.26,700.26,700.26,700.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,FIF-08B-P10,80lpm return filter ,B,S,,41110,51110,,,,,,,,,,,GST,,,0,,"$2,542.75",,GST,,0,1,0,0,0,0,0,2542.75,2542.75,2542.75,2542.75,2542.75,2542.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$0.00,,
,UVEX LENS CLEANING TOWELETTES,UVEX LENS CLEANING BOX 100,B,,,,51110,,,,,,,,,ABL Distribution Pty Ltd,26230,GST,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,$42.41,,
